GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,HOME_TEAM_WINS,HOME_ORTG,AWAY_ORTG,HOME_DRTG,AWAY_DRTG,HOME_SRS,AWAY_SRS,HOME_EFG,AWAY_EFG,HOME_TS,AWAY_TS,MOV
2016-12-14,21600382,Utah Jazz,Oklahoma City Thunder,2016,109,89,1,109.6,108.3,105.3,107.5,4.0,1.14,0.526,0.5,0.563,0.54,20.0
2016-12-14,21600383,San Antonio Spurs,Boston Celtics,2016,108,101,1,111.1,111.2,103.5,108.4,7.13,2.25,0.524,0.525,0.564,0.567,7.0
2016-12-13,21600368,Cleveland Cavaliers,Memphis Grizzlies,2016,103,86,1,113.6,107.7,110.3,107.1,2.87,0.96,0.547,0.491,0.58,0.535,17.0
2016-12-13,21600369,Atlanta Hawks,Orlando Magic,2016,120,131,0,104.9,103.7,105.7,110.5,-1.23,-6.61,0.504,0.489,0.541,0.524,-11.0
2016-12-13,21600370,Chicago Bulls,Minnesota Timberwolves,2016,94,99,0,107.4,110.8,107.0,112.0,0.03,-0.64,0.487,0.511,0.53,0.555,-5.0
2016-12-13,21600371,New Orleans Pelicans,Golden State Warriors,2016,109,113,0,105.2,115.6,107.4,104.0,-1.69,11.35,0.504,0.563,0.539,0.597,-4.0
2016-12-13,21600372,Phoenix Suns,New York Knicks,2016,113,111,1,106.6,107.7,112.2,111.5,-5.14,-3.87,0.493,0.496,0.538,0.534,2.0
2016-12-13,21600373,Portland Trail Blazers,Oklahoma City Thunder,2016,114,95,1,110.3,108.3,110.8,107.5,-0.23,1.14,0.52,0.5,0.559,0.54,19.0
2016-12-12,21600361,Indiana Pacers,Charlotte Hornets,2016,110,94,1,108.6,108.8,108.8,108.6,-0.64,-0.07,0.516,0.501,0.558,0.547,16.0
2016-12-12,21600362,Toronto Raptors,Milwaukee Bucks,2016,122,100,1,112.3,109.1,107.8,109.3,3.65,-0.45,0.517,0.527,0.561,0.565,22.0
2016-12-12,21600363,Miami Heat,Washington Wizards,2016,112,101,1,107.8,111.2,106.7,109.3,0.77,1.36,0.512,0.528,0.541,0.564,11.0
2016-12-12,21600364,Houston Rockets,Brooklyn Nets,2016,122,118,1,114.7,104.1,109.0,110.7,5.84,-6.74,0.545,0.507,0.583,0.551,4.0
2016-12-12,21600365,Dallas Mavericks,Denver Nuggets,2016,112,92,1,105.6,113.2,108.8,112.7,-2.53,0.7,0.505,0.53,0.541,0.568,20.0
2016-12-12,21600366,Los Angeles Clippers,Portland Trail Blazers,2016,121,120,1,112.7,110.3,108.2,110.8,4.42,-0.23,0.537,0.52,0.574,0.559,1.0
2016-12-12,21600367,Sacramento Kings,Los Angeles Lakers,2016,116,92,1,107.3,106.0,111.3,113.0,-3.29,-6.29,0.516,0.501,0.556,0.537,24.0
2016-12-11,21600356,Detroit Pistons,Philadelphia 76ers,2016,79,97,0,106.0,103.2,107.1,108.9,-1.29,-5.83,0.492,0.501,0.521,0.539,-18.0
2016-12-11,21600357,Oklahoma City Thunder,Boston Celtics,2016,99,96,1,108.3,111.2,107.5,108.4,1.14,2.25,0.5,0.525,0.54,0.567,3.0
2016-12-11,21600358,Minnesota Timberwolves,Golden State Warriors,2016,108,116,0,110.8,115.6,112.0,104.0,-0.64,11.35,0.511,0.563,0.555,0.597,-8.0
2016-12-11,21600359,Phoenix Suns,New Orleans Pelicans,2016,119,120,0,106.6,105.2,112.2,107.4,-5.14,-1.69,0.493,0.504,0.538,0.539,-1.0
2016-12-11,21600360,Los Angeles Lakers,New York Knicks,2016,112,118,0,106.0,107.7,113.0,111.5,-6.29,-3.87,0.501,0.496,0.537,0.534,-6.0
2016-12-10,21600346,Washington Wizards,Milwaukee Bucks,2016,110,105,1,111.2,109.1,109.3,109.3,1.36,-0.45,0.528,0.527,0.564,0.565,5.0
2016-12-10,21600347,Orlando Magic,Denver Nuggets,2016,113,121,0,103.7,113.2,110.5,112.7,-6.61,0.7,0.489,0.53,0.524,0.568,-8.0
2016-12-10,21600348,Indiana Pacers,Portland Trail Blazers,2016,118,111,1,108.6,110.3,108.8,110.8,-0.64,-0.23,0.516,0.52,0.558,0.559,7.0
2016-12-10,21600349,Cleveland Cavaliers,Charlotte Hornets,2016,116,105,1,113.6,108.8,110.3,108.6,2.87,-0.07,0.547,0.501,0.58,0.547,11.0
2016-12-10,21600350,Chicago Bulls,Miami Heat,2016,105,100,1,107.4,107.8,107.0,106.7,0.03,0.77,0.487,0.512,0.53,0.541,5.0
2016-12-10,21600351,Memphis Grizzlies,Golden State Warriors,2016,110,89,1,107.7,115.6,107.1,104.0,0.96,11.35,0.491,0.563,0.535,0.597,21.0
2016-12-10,21600352,Houston Rockets,Dallas Mavericks,2016,109,87,1,114.7,105.6,109.0,108.8,5.84,-2.53,0.545,0.505,0.583,0.541,22.0
2016-12-10,21600353,San Antonio Spurs,Brooklyn Nets,2016,130,101,1,111.1,104.1,103.5,110.7,7.13,-6.74,0.524,0.507,0.564,0.551,29.0
2016-12-10,21600354,Utah Jazz,Sacramento Kings,2016,104,84,1,109.6,107.3,105.3,111.3,4.0,-3.29,0.526,0.516,0.563,0.556,20.0
2016-12-10,21600355,Los Angeles Clippers,New Orleans Pelicans,2016,133,105,1,112.7,105.2,108.2,107.4,4.42,-1.69,0.537,0.504,0.574,0.539,28.0
2016-12-09,21600337,Charlotte Hornets,Orlando Magic,2016,109,88,1,108.8,103.7,108.6,110.5,-0.07,-6.61,0.501,0.489,0.547,0.524,21.0
2016-12-09,21600338,Cleveland Cavaliers,Miami Heat,2016,114,84,1,113.6,107.8,110.3,106.7,2.87,0.77,0.547,0.512,0.58,0.541,30.0
2016-12-09,21600339,Boston Celtics,Toronto Raptors,2016,94,101,0,111.2,112.3,108.4,107.8,2.25,3.65,0.525,0.517,0.567,0.561,-7.0
2016-12-09,21600340,Milwaukee Bucks,Atlanta Hawks,2016,110,114,0,109.1,104.9,109.3,105.7,-0.45,-1.23,0.527,0.504,0.565,0.541,-4.0
2016-12-09,21600341,Oklahoma City Thunder,Houston Rockets,2016,99,102,0,108.3,114.7,107.5,109.0,1.14,5.84,0.5,0.545,0.54,0.583,-3.0
2016-12-09,21600342,Minnesota Timberwolves,Detroit Pistons,2016,90,117,0,110.8,106.0,112.0,107.1,-0.64,-1.29,0.511,0.492,0.555,0.521,-27.0
2016-12-09,21600343,Dallas Mavericks,Indiana Pacers,2016,111,103,1,105.6,108.6,108.8,108.8,-2.53,-0.64,0.505,0.516,0.541,0.558,8.0
2016-12-09,21600344,Los Angeles Lakers,Phoenix Suns,2016,115,119,0,106.0,106.6,113.0,112.2,-6.29,-5.14,0.501,0.493,0.537,0.538,-4.0
2016-12-09,21600345,Sacramento Kings,New York Knicks,2016,100,103,0,107.3,107.7,111.3,111.5,-3.29,-3.87,0.516,0.496,0.556,0.534,-3.0
2016-12-08,21600331,Toronto Raptors,Minnesota Timberwolves,2016,124,110,1,112.3,110.8,107.8,112.0,3.65,-0.64,0.517,0.511,0.561,0.555,14.0
2016-12-08,21600332,Washington Wizards,Denver Nuggets,2016,92,85,1,111.2,113.2,109.3,112.7,1.36,0.7,0.528,0.53,0.564,0.568,7.0
2016-12-08,21600333,Memphis Grizzlies,Portland Trail Blazers,2016,88,86,1,107.7,110.3,107.1,110.8,0.96,-0.23,0.491,0.52,0.535,0.559,2.0
2016-12-08,21600334,New Orleans Pelicans,Philadelphia 76ers,2016,88,99,0,105.2,103.2,107.4,108.9,-1.69,-5.83,0.504,0.501,0.539,0.539,-11.0
2016-12-08,21600335,Utah Jazz,Golden State Warriors,2016,99,106,0,109.6,115.6,105.3,104.0,4.0,11.35,0.526,0.563,0.563,0.597,-7.0
2016-12-08,21600336,Chicago Bulls,San Antonio Spurs,2016,95,91,1,107.4,111.1,107.0,103.5,0.03,7.13,0.487,0.524,0.53,0.564,4.0
2016-12-07,21600321,Charlotte Hornets,Detroit Pistons,2016,87,77,1,108.8,106.0,108.6,107.1,-0.07,-1.29,0.501,0.492,0.547,0.521,10.0
2016-12-07,21600322,Orlando Magic,Boston Celtics,2016,87,117,0,103.7,111.2,110.5,108.4,-6.61,2.25,0.489,0.525,0.524,0.567,-30.0
2016-12-07,21600323,Brooklyn Nets,Denver Nuggets,2016,116,111,1,104.1,113.2,110.7,112.7,-6.74,0.7,0.507,0.53,0.551,0.568,5.0
2016-12-07,21600324,Atlanta Hawks,Miami Heat,2016,103,95,1,104.9,107.8,105.7,106.7,-1.23,0.77,0.504,0.512,0.541,0.541,8.0
2016-12-07,21600325,Milwaukee Bucks,Portland Trail Blazers,2016,115,107,1,109.1,110.3,109.3,110.8,-0.45,-0.23,0.527,0.52,0.565,0.559,8.0
2016-12-07,21600326,Houston Rockets,Los Angeles Lakers,2016,134,95,1,114.7,106.0,109.0,113.0,5.84,-6.29,0.545,0.501,0.583,0.537,39.0
2016-12-07,21600327,New York Knicks,Cleveland Cavaliers,2016,94,126,0,107.7,113.6,111.5,110.3,-3.87,2.87,0.496,0.547,0.534,0.58,-32.0
2016-12-07,21600328,Dallas Mavericks,Sacramento Kings,2016,89,120,0,105.6,107.3,108.8,111.3,-2.53,-3.29,0.505,0.516,0.541,0.556,-31.0
2016-12-07,21600329,Phoenix Suns,Indiana Pacers,2016,94,109,0,106.6,108.6,112.2,108.8,-5.14,-0.64,0.493,0.516,0.538,0.558,-15.0
2016-12-07,21600330,Los Angeles Clippers,Golden State Warriors,2016,98,115,0,112.7,115.6,108.2,104.0,4.42,11.35,0.537,0.563,0.574,0.597,-17.0
2016-12-06,21600315,Washington Wizards,Orlando Magic,2016,116,124,0,111.2,103.7,109.3,110.5,1.36,-6.61,0.528,0.489,0.564,0.524,-8.0
2016-12-06,21600316,Miami Heat,New York Knicks,2016,103,114,0,107.8,107.7,106.7,111.5,0.77,-3.87,0.512,0.496,0.541,0.534,-11.0
2016-12-06,21600317,Detroit Pistons,Chicago Bulls,2016,102,91,1,106.0,107.4,107.1,107.0,-1.29,0.03,0.492,0.487,0.521,0.53,11.0
2016-12-06,21600318,Memphis Grizzlies,Philadelphia 76ers,2016,96,91,1,107.7,103.2,107.1,108.9,0.96,-5.83,0.491,0.501,0.535,0.539,5.0
2016-12-06,21600319,Minnesota Timberwolves,San Antonio Spurs,2016,91,105,0,110.8,111.1,112.0,103.5,-0.64,7.13,0.511,0.524,0.555,0.564,-14.0
2016-12-06,21600320,Utah Jazz,Phoenix Suns,2016,112,105,1,109.6,106.6,105.3,112.2,4.0,-5.14,0.526,0.493,0.563,0.538,7.0
2016-12-05,21600304,Philadelphia 76ers,Denver Nuggets,2016,98,106,0,103.2,113.2,108.9,112.7,-5.83,0.7,0.501,0.53,0.539,0.568,-8.0
2016-12-05,21600305,Toronto Raptors,Cleveland Cavaliers,2016,112,116,0,112.3,113.6,107.8,110.3,3.65,2.87,0.517,0.547,0.561,0.58,-4.0
2016-12-05,21600306,Brooklyn Nets,Washington Wizards,2016,113,118,0,104.1,111.2,110.7,109.3,-6.74,1.36,0.507,0.528,0.551,0.564,-5.0
2016-12-05,21600307,Atlanta Hawks,Oklahoma City Thunder,2016,99,102,0,104.9,108.3,105.7,107.5,-1.23,1.14,0.504,0.5,0.541,0.54,-3.0
2016-12-05,21600308,Chicago Bulls,Portland Trail Blazers,2016,110,112,0,107.4,110.3,107.0,110.8,0.03,-0.23,0.487,0.52,0.53,0.559,-2.0
2016-12-05,21600309,Milwaukee Bucks,San Antonio Spurs,2016,96,97,0,109.1,111.1,109.3,103.5,-0.45,7.13,0.527,0.524,0.565,0.564,-1.0
2016-12-05,21600310,New Orleans Pelicans,Memphis Grizzlies,2016,108,110,0,105.2,107.7,107.4,107.1,-1.69,0.96,0.504,0.491,0.539,0.535,-2.0
2016-12-05,21600311,Houston Rockets,Boston Celtics,2016,107,106,1,114.7,111.2,109.0,108.4,5.84,2.25,0.545,0.525,0.583,0.567,1.0
2016-12-05,21600312,Dallas Mavericks,Charlotte Hornets,2016,101,109,0,105.6,108.8,108.8,108.6,-2.53,-0.07,0.505,0.501,0.541,0.547,-8.0
2016-12-05,21600313,Los Angeles Lakers,Utah Jazz,2016,101,107,0,106.0,109.6,113.0,105.3,-6.29,4.0,0.501,0.526,0.537,0.563,-6.0
2016-12-05,21600314,Golden State Warriors,Indiana Pacers,2016,142,106,1,115.6,108.6,104.0,108.8,11.35,-0.64,0.563,0.516,0.597,0.558,36.0
2016-12-04,21600300,Detroit Pistons,Orlando Magic,2016,92,98,0,106.0,103.7,107.1,110.5,-1.29,-6.61,0.492,0.489,0.521,0.524,-6.0
2016-12-04,21600301,Oklahoma City Thunder,New Orleans Pelicans,2016,101,92,1,108.3,105.2,107.5,107.4,1.14,-1.69,0.5,0.504,0.54,0.539,9.0
2016-12-04,21600302,New York Knicks,Sacramento Kings,2016,106,98,1,107.7,107.3,111.5,111.3,-3.87,-3.29,0.496,0.516,0.534,0.556,8.0
2016-12-04,21600303,Los Angeles Clippers,Indiana Pacers,2016,102,111,0,112.7,108.6,108.2,108.8,4.42,-0.64,0.537,0.516,0.574,0.558,-9.0
2016-12-03,21600291,Milwaukee Bucks,Brooklyn Nets,2016,112,103,1,109.1,104.1,109.3,110.7,-0.45,-6.74,0.527,0.507,0.565,0.551,9.0
2016-12-03,21600292,Charlotte Hornets,Minnesota Timberwolves,2016,120,125,0,108.8,110.8,108.6,112.0,-0.07,-0.64,0.501,0.511,0.547,0.555,-5.0
2016-12-03,21600293,Toronto Raptors,Atlanta Hawks,2016,128,84,1,112.3,104.9,107.8,105.7,3.65,-1.23,0.517,0.504,0.561,0.541,44.0
2016-12-03,21600294,Philadelphia 76ers,Boston Celtics,2016,106,107,0,103.2,111.2,108.9,108.4,-5.83,2.25,0.501,0.525,0.539,0.567,-1.0
2016-12-03,21600295,Memphis Grizzlies,Los Angeles Lakers,2016,103,100,1,107.7,106.0,107.1,113.0,0.96,-6.29,0.491,0.501,0.535,0.537,3.0
2016-12-03,21600296,Dallas Mavericks,Chicago Bulls,2016,107,82,1,105.6,107.4,108.8,107.0,-2.53,0.03,0.505,0.487,0.541,0.53,25.0
2016-12-03,21600297,Utah Jazz,Denver Nuggets,2016,105,98,1,109.6,113.2,105.3,112.7,4.0,0.7,0.526,0.53,0.563,0.568,7.0
2016-12-03,21600298,Portland Trail Blazers,Miami Heat,2016,99,92,1,110.3,107.8,110.8,106.7,-0.23,0.77,0.52,0.512,0.559,0.541,7.0
2016-12-03,21600299,Golden State Warriors,Phoenix Suns,2016,138,109,1,115.6,106.6,104.0,112.2,11.35,-5.14,0.563,0.493,0.597,0.538,29.0
2016-12-02,21600282,Philadelphia 76ers,Orlando Magic,2016,88,105,0,103.2,103.7,108.9,110.5,-5.83,-6.61,0.501,0.489,0.539,0.524,-17.0
2016-12-02,21600283,Boston Celtics,Sacramento Kings,2016,97,92,1,111.2,107.3,108.4,111.3,2.25,-3.29,0.525,0.516,0.567,0.556,5.0
2016-12-02,21600284,Toronto Raptors,Los Angeles Lakers,2016,113,80,1,112.3,106.0,107.8,113.0,3.65,-6.29,0.517,0.501,0.561,0.537,33.0
2016-12-02,21600285,New York Knicks,Minnesota Timberwolves,2016,118,114,1,107.7,110.8,111.5,112.0,-3.87,-0.64,0.496,0.511,0.534,0.555,4.0
2016-12-02,21600286,Chicago Bulls,Cleveland Cavaliers,2016,111,105,1,107.4,113.6,107.0,110.3,0.03,2.87,0.487,0.547,0.53,0.58,6.0
2016-12-02,21600287,New Orleans Pelicans,Los Angeles Clippers,2016,96,114,0,105.2,112.7,107.4,108.2,-1.69,4.42,0.504,0.537,0.539,0.574,-18.0
2016-12-02,21600288,Atlanta Hawks,Detroit Pistons,2016,85,121,0,104.9,106.0,105.7,107.1,-1.23,-1.29,0.504,0.492,0.541,0.521,-36.0
2016-12-02,21600289,San Antonio Spurs,Washington Wizards,2016,107,105,1,111.1,111.2,103.5,109.3,7.13,1.36,0.524,0.528,0.564,0.564,2.0
2016-12-02,21600290,Denver Nuggets,Houston Rockets,2016,110,128,0,113.2,114.7,112.7,109.0,0.7,5.84,0.53,0.545,0.568,0.583,-18.0
2016-12-01,21600276,Charlotte Hornets,Dallas Mavericks,2016,97,87,1,108.8,105.6,108.6,108.8,-0.07,-2.53,0.501,0.505,0.547,0.541,10.0
2016-12-01,21600277,Brooklyn Nets,Milwaukee Bucks,2016,93,111,0,104.1,109.1,110.7,109.3,-6.74,-0.45,0.507,0.527,0.551,0.565,-18.0
2016-12-01,21600278,Memphis Grizzlies,Orlando Magic,2016,95,94,1,107.7,103.7,107.1,110.5,0.96,-6.61,0.491,0.489,0.535,0.524,1.0
2016-12-01,21600279,Cleveland Cavaliers,Los Angeles Clippers,2016,94,113,0,113.6,112.7,110.3,108.2,2.87,4.42,0.547,0.537,0.58,0.574,-19.0
2016-12-01,21600280,Utah Jazz,Miami Heat,2016,110,111,0,109.6,107.8,105.3,106.7,4.0,0.77,0.526,0.512,0.563,0.541,-1.0
2016-12-01,21600281,Golden State Warriors,Houston Rockets,2016,127,132,0,115.6,114.7,104.0,109.0,11.35,5.84,0.563,0.545,0.597,0.583,-5.0
2016-11-30,21600267,Boston Celtics,Detroit Pistons,2016,114,121,0,111.2,106.0,108.4,107.1,2.25,-1.29,0.525,0.492,0.567,0.521,-7.0
2016-11-30,21600268,Toronto Raptors,Memphis Grizzlies,2016,120,105,1,112.3,107.7,107.8,107.1,3.65,0.96,0.517,0.491,0.561,0.535,15.0
2016-11-30,21600269,Chicago Bulls,Los Angeles Lakers,2016,90,96,0,107.4,106.0,107.0,113.0,0.03,-6.29,0.487,0.501,0.53,0.537,-6.0
2016-11-30,21600270,Oklahoma City Thunder,Washington Wizards,2016,126,115,1,108.3,111.2,107.5,109.3,1.14,1.36,0.5,0.528,0.54,0.564,11.0
2016-11-30,21600271,Minnesota Timberwolves,New York Knicks,2016,104,106,0,110.8,107.7,112.0,111.5,-0.64,-3.87,0.511,0.496,0.555,0.534,-2.0
2016-11-30,21600272,Dallas Mavericks,San Antonio Spurs,2016,87,94,0,105.6,111.1,108.8,103.5,-2.53,7.13,0.505,0.524,0.541,0.564,-7.0
2016-11-30,21600273,Denver Nuggets,Miami Heat,2016,98,106,0,113.2,107.8,112.7,106.7,0.7,0.77,0.53,0.512,0.568,0.541,-8.0
2016-11-30,21600274,Phoenix Suns,Atlanta Hawks,2016,109,107,1,106.6,104.9,112.2,105.7,-5.14,-1.23,0.493,0.504,0.538,0.541,2.0
2016-11-30,21600275,Portland Trail Blazers,Indiana Pacers,2016,131,109,1,110.3,108.6,110.8,108.8,-0.23,-0.64,0.52,0.516,0.559,0.558,22.0
2016-11-29,21600260,Charlotte Hornets,Detroit Pistons,2016,89,112,0,108.8,106.0,108.6,107.1,-0.07,-1.29,0.501,0.492,0.547,0.521,-23.0
2016-11-29,21600261,Brooklyn Nets,Los Angeles Clippers,2016,127,122,1,104.1,112.7,110.7,108.2,-6.74,4.42,0.507,0.537,0.551,0.574,5.0
2016-11-29,21600262,Milwaukee Bucks,Cleveland Cavaliers,2016,118,101,1,109.1,113.6,109.3,110.3,-0.45,2.87,0.527,0.547,0.565,0.58,17.0
2016-11-29,21600263,New Orleans Pelicans,Los Angeles Lakers,2016,105,88,1,105.2,106.0,107.4,113.0,-1.69,-6.29,0.504,0.501,0.539,0.537,17.0
2016-11-29,21600264,San Antonio Spurs,Orlando Magic,2016,83,95,0,111.1,103.7,103.5,110.5,7.13,-6.61,0.524,0.489,0.564,0.524,-12.0
2016-11-29,21600265,Utah Jazz,Houston Rockets,2016,120,101,1,109.6,114.7,105.3,109.0,4.0,5.84,0.526,0.545,0.563,0.583,19.0
2016-11-28,21600253,Washington Wizards,Sacramento Kings,2016,101,95,1,111.2,107.3,109.3,111.3,1.36,-3.29,0.528,0.516,0.564,0.556,6.0
2016-11-28,21600254,Toronto Raptors,Philadelphia 76ers,2016,122,95,1,112.3,103.2,107.8,108.9,3.65,-5.83,0.517,0.501,0.561,0.539,27.0
2016-11-28,21600255,New York Knicks,Oklahoma City Thunder,2016,103,112,0,107.7,108.3,111.5,107.5,-3.87,1.14,0.496,0.5,0.534,0.54,-9.0
2016-11-28,21600256,Miami Heat,Boston Celtics,2016,104,112,0,107.8,111.2,106.7,108.4,0.77,2.25,0.512,0.525,0.541,0.567,-8.0
2016-11-28,21600257,Memphis Grizzlies,Charlotte Hornets,2016,85,104,0,107.7,108.8,107.1,108.6,0.96,-0.07,0.491,0.501,0.535,0.547,-19.0
2016-11-28,21600258,Minnesota Timberwolves,Utah Jazz,2016,103,112,0,110.8,109.6,112.0,105.3,-0.64,4.0,0.511,0.526,0.555,0.563,-9.0
2016-11-28,21600259,Golden State Warriors,Atlanta Hawks,2016,105,100,1,115.6,104.9,104.0,105.7,11.35,-1.23,0.563,0.504,0.597,0.541,5.0
2016-11-27,21600245,Philadelphia 76ers,Cleveland Cavaliers,2016,108,112,0,103.2,113.6,108.9,110.3,-5.83,2.87,0.501,0.547,0.539,0.58,-4.0
2016-11-27,21600246,Phoenix Suns,Denver Nuggets,2016,114,120,0,106.6,113.2,112.2,112.7,-5.14,0.7,0.493,0.53,0.538,0.568,-6.0
2016-11-27,21600247,Brooklyn Nets,Sacramento Kings,2016,105,122,0,104.1,107.3,110.7,111.3,-6.74,-3.29,0.507,0.516,0.551,0.556,-17.0
2016-11-27,21600248,Orlando Magic,Milwaukee Bucks,2016,96,104,0,103.7,109.1,110.5,109.3,-6.61,-0.45,0.489,0.527,0.524,0.565,-8.0
2016-11-27,21600249,Indiana Pacers,Los Angeles Clippers,2016,91,70,1,108.6,112.7,108.8,108.2,-0.64,4.42,0.516,0.537,0.558,0.574,21.0
2016-11-27,21600250,Dallas Mavericks,New Orleans Pelicans,2016,91,81,1,105.6,105.2,108.8,107.4,-2.53,-1.69,0.505,0.504,0.541,0.539,10.0
2016-11-27,21600251,Portland Trail Blazers,Houston Rockets,2016,114,130,0,110.3,114.7,110.8,109.0,-0.23,5.84,0.52,0.545,0.559,0.583,-16.0
2016-11-27,21600252,Los Angeles Lakers,Atlanta Hawks,2016,109,94,1,106.0,104.9,113.0,105.7,-6.29,-1.23,0.501,0.504,0.537,0.541,15.0
2016-11-26,21600240,Washington Wizards,San Antonio Spurs,2016,100,112,0,111.2,111.1,109.3,103.5,1.36,7.13,0.528,0.524,0.564,0.564,-12.0
2016-11-26,21600241,Charlotte Hornets,New York Knicks,2016,107,102,1,108.8,107.7,108.6,111.5,-0.07,-3.87,0.501,0.496,0.547,0.534,5.0
2016-11-26,21600242,Oklahoma City Thunder,Detroit Pistons,2016,106,88,1,108.3,106.0,107.5,107.1,1.14,-1.29,0.5,0.492,0.54,0.521,18.0
2016-11-26,21600243,Miami Heat,Memphis Grizzlies,2016,107,110,0,107.8,107.7,106.7,107.1,0.77,0.96,0.512,0.491,0.541,0.535,-3.0
2016-11-26,21600244,Golden State Warriors,Minnesota Timberwolves,2016,115,102,1,115.6,110.8,104.0,112.0,11.35,-0.64,0.563,0.511,0.597,0.555,13.0
2016-11-25,21600225,Boston Celtics,San Antonio Spurs,2016,103,109,0,111.2,111.1,108.4,103.5,2.25,7.13,0.525,0.524,0.567,0.564,-6.0
2016-11-25,21600226,Orlando Magic,Washington Wizards,2016,91,94,0,103.7,111.2,110.5,109.3,-6.61,1.36,0.489,0.528,0.524,0.564,-3.0
2016-11-25,21600227,Cleveland Cavaliers,Dallas Mavericks,2016,128,90,1,113.6,105.6,110.3,108.8,2.87,-2.53,0.547,0.505,0.58,0.541,38.0
2016-11-25,21600228,New York Knicks,Charlotte Hornets,2016,113,111,1,107.7,108.8,111.5,108.6,-3.87,-0.07,0.496,0.501,0.534,0.547,2.0
2016-11-25,21600229,Philadelphia 76ers,Chicago Bulls,2016,89,105,0,103.2,107.4,108.9,107.0,-5.83,0.03,0.501,0.487,0.539,0.53,-16.0
2016-11-25,21600230,Detroit Pistons,Los Angeles Clippers,2016,108,97,1,106.0,112.7,107.1,108.2,-1.29,4.42,0.492,0.537,0.521,0.574,11.0
2016-11-25,21600231,Utah Jazz,Atlanta Hawks,2016,95,68,1,109.6,104.9,105.3,105.7,4.0,-1.23,0.526,0.504,0.563,0.541,27.0
2016-11-25,21600232,Milwaukee Bucks,Toronto Raptors,2016,99,105,0,109.1,112.3,109.3,107.8,-0.45,3.65,0.527,0.517,0.565,0.561,-6.0
2016-11-25,21600233,Memphis Grizzlies,Miami Heat,2016,81,90,0,107.7,107.8,107.1,106.7,0.96,0.77,0.491,0.512,0.535,0.541,-9.0
2016-11-25,21600234,Indiana Pacers,Brooklyn Nets,2016,118,97,1,108.6,104.1,108.8,110.7,-0.64,-6.74,0.516,0.507,0.558,0.551,21.0
2016-11-25,21600235,Denver Nuggets,Oklahoma City Thunder,2016,129,132,0,113.2,108.3,112.7,107.5,0.7,1.14,0.53,0.5,0.568,0.54,-3.0
2016-11-25,21600236,Phoenix Suns,Minnesota Timberwolves,2016,85,98,0,106.6,110.8,112.2,112.0,-5.14,-0.64,0.493,0.511,0.538,0.555,-13.0
2016-11-25,21600237,Portland Trail Blazers,New Orleans Pelicans,2016,119,104,1,110.3,105.2,110.8,107.4,-0.23,-1.69,0.52,0.504,0.559,0.539,15.0
2016-11-25,21600238,Los Angeles Lakers,Golden State Warriors,2016,85,109,0,106.0,115.6,113.0,104.0,-6.29,11.35,0.501,0.563,0.537,0.597,-24.0
2016-11-25,21600239,Sacramento Kings,Houston Rockets,2016,104,117,0,107.3,114.7,111.3,109.0,-3.29,5.84,0.516,0.545,0.556,0.583,-13.0
2016-11-23,21600212,Philadelphia 76ers,Memphis Grizzlies,2016,99,104,0,103.2,107.7,108.9,107.1,-5.83,0.96,0.501,0.491,0.539,0.535,-5.0
2016-11-23,21600213,Charlotte Hornets,San Antonio Spurs,2016,114,119,0,108.8,111.1,108.6,103.5,-0.07,7.13,0.501,0.524,0.547,0.564,-5.0
2016-11-23,21600214,Orlando Magic,Phoenix Suns,2016,87,92,0,103.7,106.6,110.5,112.2,-6.61,-5.14,0.489,0.493,0.524,0.538,-5.0
2016-11-23,21600215,Cleveland Cavaliers,Portland Trail Blazers,2016,137,125,1,113.6,110.3,110.3,110.8,2.87,-0.23,0.547,0.52,0.58,0.559,12.0
2016-11-23,21600216,Indiana Pacers,Atlanta Hawks,2016,85,96,0,108.6,104.9,108.8,105.7,-0.64,-1.23,0.516,0.504,0.558,0.541,-11.0
2016-11-23,21600217,Brooklyn Nets,Boston Celtics,2016,92,111,0,104.1,111.2,110.7,108.4,-6.74,2.25,0.507,0.525,0.551,0.567,-19.0
2016-11-23,21600218,Detroit Pistons,Miami Heat,2016,107,84,1,106.0,107.8,107.1,106.7,-1.29,0.77,0.492,0.512,0.521,0.541,23.0
2016-11-23,21600219,Houston Rockets,Toronto Raptors,2016,102,115,0,114.7,112.3,109.0,107.8,5.84,3.65,0.545,0.517,0.583,0.561,-13.0
2016-11-23,21600220,Dallas Mavericks,Los Angeles Clippers,2016,104,124,0,105.6,112.7,108.8,108.2,-2.53,4.42,0.505,0.537,0.541,0.574,-20.0
2016-11-23,21600221,Utah Jazz,Denver Nuggets,2016,108,83,1,109.6,113.2,105.3,112.7,4.0,0.7,0.526,0.53,0.563,0.568,25.0
2016-11-23,21600222,New Orleans Pelicans,Minnesota Timberwolves,2016,117,96,1,105.2,110.8,107.4,112.0,-1.69,-0.64,0.504,0.511,0.539,0.555,21.0
2016-11-23,21600223,Golden State Warriors,Los Angeles Lakers,2016,149,106,1,115.6,106.0,104.0,113.0,11.35,-6.29,0.563,0.501,0.597,0.537,43.0
2016-11-23,21600224,Sacramento Kings,Oklahoma City Thunder,2016,116,101,1,107.3,108.3,111.3,107.5,-3.29,1.14,0.516,0.5,0.556,0.54,15.0
