GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,HOME_TEAM_WINS,HOME_ORTG,AWAY_ORTG,HOME_DRTG,AWAY_DRTG,HOME_SRS,AWAY_SRS,HOME_EFG,AWAY_EFG,HOME_TS,AWAY_TS
2021-10-04,12100003,Boston Celtics,Orlando Magic,2021,98,97,1,,,,,,,,,,
2021-10-04,12100004,Miami Heat,Atlanta Hawks,2021,125,99,1,,,,,,,,,,
2021-10-04,12100005,Minnesota Timberwolves,New Orleans Pelicans,2021,117,114,1,,,,,,,,,,
2021-10-04,12100006,Oklahoma City Thunder,Charlotte Hornets,2021,97,113,0,,,,,,,,,,
2021-10-04,12100007,San Antonio Spurs,Utah Jazz,2021,111,85,1,,,,,,,,,,
2021-10-04,12100008,Portland Trail Blazers,Golden State Warriors,2021,107,121,0,,,,,,,,,,
2021-10-04,12100009,Sacramento Kings,Phoenix Suns,2021,117,106,1,,,,,,,,,,
2021-10-04,12100010,Los Angeles Clippers,Denver Nuggets,2021,103,102,1,,,,,,,,,,
2021-10-03,12100001,Los Angeles Lakers,Brooklyn Nets,2021,97,123,0,,,,,,,,,,
2021-07-20,42000406,Milwaukee Bucks,Phoenix Suns,2020,105,98,1,,,,,,,,,,
2021-07-17,42000405,Phoenix Suns,Milwaukee Bucks,2020,119,123,0,,,,,,,,,,
2021-07-14,42000404,Milwaukee Bucks,Phoenix Suns,2020,109,103,1,,,,,,,,,,
2021-07-11,42000403,Milwaukee Bucks,Phoenix Suns,2020,120,100,1,,,,,,,,,,
2021-07-08,42000402,Phoenix Suns,Milwaukee Bucks,2020,118,108,1,,,,,,,,,,
2021-07-06,42000401,Phoenix Suns,Milwaukee Bucks,2020,118,105,1,,,,,,,,,,
2021-07-03,42000306,Atlanta Hawks,Milwaukee Bucks,2020,107,118,0,,,,,,,,,,
2021-07-01,42000305,Milwaukee Bucks,Atlanta Hawks,2020,123,112,1,,,,,,,,,,
2021-06-30,42000316,Los Angeles Clippers,Phoenix Suns,2020,103,130,0,,,,,,,,,,
2021-06-29,42000304,Atlanta Hawks,Milwaukee Bucks,2020,110,88,1,,,,,,,,,,
2021-06-28,42000315,Phoenix Suns,Los Angeles Clippers,2020,102,116,0,,,,,,,,,,
2021-06-27,42000303,Atlanta Hawks,Milwaukee Bucks,2020,102,113,0,,,,,,,,,,
2021-06-26,42000314,Los Angeles Clippers,Phoenix Suns,2020,80,84,0,,,,,,,,,,
2021-06-25,42000302,Milwaukee Bucks,Atlanta Hawks,2020,125,91,1,,,,,,,,,,
2021-06-24,42000313,Los Angeles Clippers,Phoenix Suns,2020,106,92,1,,,,,,,,,,
2021-06-23,42000301,Milwaukee Bucks,Atlanta Hawks,2020,113,116,0,,,,,,,,,,
2021-06-22,42000312,Phoenix Suns,Los Angeles Clippers,2020,104,103,1,,,,,,,,,,
2021-06-20,42000311,Phoenix Suns,Los Angeles Clippers,2020,120,114,1,,,,,,,,,,
2021-06-20,42000207,Philadelphia 76ers,Atlanta Hawks,2020,96,103,0,,,,,,,,,,
2021-06-19,42000217,Brooklyn Nets,Milwaukee Bucks,2020,111,115,0,,,,,,,,,,
2021-06-18,42000206,Atlanta Hawks,Philadelphia 76ers,2020,99,104,0,,,,,,,,,,
2021-06-18,42000226,Los Angeles Clippers,Utah Jazz,2020,131,119,1,,,,,,,,,,
2021-06-17,42000216,Milwaukee Bucks,Brooklyn Nets,2020,104,89,1,,,,,,,,,,
2021-06-16,42000205,Philadelphia 76ers,Atlanta Hawks,2020,106,109,0,,,,,,,,,,
2021-06-16,42000225,Utah Jazz,Los Angeles Clippers,2020,111,119,0,,,,,,,,,,
2021-06-15,42000215,Brooklyn Nets,Milwaukee Bucks,2020,114,108,1,,,,,,,,,,
2021-06-14,42000204,Atlanta Hawks,Philadelphia 76ers,2020,103,100,1,,,,,,,,,,
2021-06-14,42000224,Los Angeles Clippers,Utah Jazz,2020,118,104,1,,,,,,,,,,
2021-06-13,42000214,Milwaukee Bucks,Brooklyn Nets,2020,107,96,1,,,,,,,,,,
2021-06-13,42000234,Denver Nuggets,Phoenix Suns,2020,118,125,0,,,,,,,,,,
2021-06-12,42000223,Los Angeles Clippers,Utah Jazz,2020,132,106,1,,,,,,,,,,
2021-06-11,42000203,Atlanta Hawks,Philadelphia 76ers,2020,111,127,0,,,,,,,,,,
2021-06-11,42000233,Denver Nuggets,Phoenix Suns,2020,102,116,0,,,,,,,,,,
2021-06-10,42000213,Milwaukee Bucks,Brooklyn Nets,2020,86,83,1,,,,,,,,,,
2021-06-10,42000222,Utah Jazz,Los Angeles Clippers,2020,117,111,1,,,,,,,,,,
2021-06-09,42000232,Phoenix Suns,Denver Nuggets,2020,123,98,1,,,,,,,,,,
2021-06-08,42000202,Philadelphia 76ers,Atlanta Hawks,2020,118,102,1,,,,,,,,,,
2021-06-08,42000221,Utah Jazz,Los Angeles Clippers,2020,112,109,1,,,,,,,,,,
2021-06-07,42000212,Brooklyn Nets,Milwaukee Bucks,2020,125,86,1,,,,,,,,,,
2021-06-07,42000231,Phoenix Suns,Denver Nuggets,2020,122,105,1,,,,,,,,,,
2021-06-06,42000201,Philadelphia 76ers,Atlanta Hawks,2020,124,128,0,,,,,,,,,,
2021-06-06,42000177,Los Angeles Clippers,Dallas Mavericks,2020,126,111,1,,,,,,,,,,
2021-06-05,42000211,Brooklyn Nets,Milwaukee Bucks,2020,115,107,1,,,,,,,,,,
2021-06-04,42000176,Dallas Mavericks,Los Angeles Clippers,2020,97,104,0,,,,,,,,,,
2021-06-03,42000166,Portland Trail Blazers,Denver Nuggets,2020,115,126,0,,,,,,,,,,
2021-06-03,42000156,Los Angeles Lakers,Phoenix Suns,2020,100,113,0,,,,,,,,,,
2021-06-02,42000105,Philadelphia 76ers,Washington Wizards,2020,129,112,1,,,,,,,,,,
2021-06-02,42000135,New York Knicks,Atlanta Hawks,2020,89,103,0,,,,,,,,,,
2021-06-02,42000145,Utah Jazz,Memphis Grizzlies,2020,126,110,1,,,,,,,,,,
2021-06-02,42000175,Los Angeles Clippers,Dallas Mavericks,2020,100,105,0,,,,,,,,,,
2021-06-01,42000115,Brooklyn Nets,Boston Celtics,2020,123,109,1,,,,,,,,,,
2021-06-01,42000165,Denver Nuggets,Portland Trail Blazers,2020,147,140,1,,,,,,,,,,
2021-06-01,42000155,Phoenix Suns,Los Angeles Lakers,2020,115,85,1,,,,,,,,,,
2021-05-31,42000104,Washington Wizards,Philadelphia 76ers,2020,122,114,1,,,,,,,,,,
2021-05-31,42000144,Memphis Grizzlies,Utah Jazz,2020,113,120,0,,,,,,,,,,
2021-05-30,42000134,Atlanta Hawks,New York Knicks,2020,113,96,1,,,,,,,,,,
2021-05-30,42000154,Los Angeles Lakers,Phoenix Suns,2020,92,100,0,,,,,,,,,,
2021-05-30,42000114,Boston Celtics,Brooklyn Nets,2020,126,141,0,,,,,,,,,,
2021-05-30,42000174,Dallas Mavericks,Los Angeles Clippers,2020,81,106,0,,,,,,,,,,
2021-05-29,42000124,Miami Heat,Milwaukee Bucks,2020,103,120,0,,,,,,,,,,
2021-05-29,42000164,Portland Trail Blazers,Denver Nuggets,2020,115,95,1,,,,,,,,,,
2021-05-29,42000103,Washington Wizards,Philadelphia 76ers,2020,103,132,0,,,,,,,,,,
2021-05-29,42000143,Memphis Grizzlies,Utah Jazz,2020,111,121,0,,,,,,,,,,
2021-05-28,42000133,Atlanta Hawks,New York Knicks,2020,105,94,1,,,,,,,,,,
2021-05-28,42000113,Boston Celtics,Brooklyn Nets,2020,125,119,1,,,,,,,,,,
2021-05-28,42000173,Dallas Mavericks,Los Angeles Clippers,2020,108,118,0,,,,,,,,,,
2021-05-27,42000123,Miami Heat,Milwaukee Bucks,2020,84,113,0,,,,,,,,,,
2021-05-27,42000153,Los Angeles Lakers,Phoenix Suns,2020,109,95,1,,,,,,,,,,
2021-05-27,42000163,Portland Trail Blazers,Denver Nuggets,2020,115,120,0,,,,,,,,,,
2021-05-26,42000102,Philadelphia 76ers,Washington Wizards,2020,120,95,1,,,,,,,,,,
2021-05-26,42000132,New York Knicks,Atlanta Hawks,2020,101,92,1,,,,,,,,,,
2021-05-26,42000142,Utah Jazz,Memphis Grizzlies,2020,141,129,1,,,,,,,,,,
2021-05-25,42000112,Brooklyn Nets,Boston Celtics,2020,130,108,1,,,,,,,,,,
2021-05-25,42000152,Phoenix Suns,Los Angeles Lakers,2020,102,109,0,,,,,,,,,,
2021-05-25,42000172,Los Angeles Clippers,Dallas Mavericks,2020,121,127,0,,,,,,,,,,
2021-05-24,42000122,Milwaukee Bucks,Miami Heat,2020,132,98,1,,,,,,,,,,
2021-05-24,42000162,Denver Nuggets,Portland Trail Blazers,2020,128,109,1,,,,,,,,,,
2021-05-23,42000101,Philadelphia 76ers,Washington Wizards,2020,125,118,1,,,,,,,,,,
2021-05-23,42000151,Phoenix Suns,Los Angeles Lakers,2020,99,90,1,,,,,,,,,,
2021-05-23,42000131,New York Knicks,Atlanta Hawks,2020,105,107,0,,,,,,,,,,
2021-05-23,42000141,Utah Jazz,Memphis Grizzlies,2020,109,112,0,,,,,,,,,,
2021-05-22,42000121,Milwaukee Bucks,Miami Heat,2020,109,107,1,,,,,,,,,,
2021-05-22,42000171,Los Angeles Clippers,Dallas Mavericks,2020,103,113,0,,,,,,,,,,
2021-05-22,42000111,Brooklyn Nets,Boston Celtics,2020,104,93,1,,,,,,,,,,
2021-05-22,42000161,Denver Nuggets,Portland Trail Blazers,2020,109,123,0,,,,,,,,,,
2021-05-21,52000211,Golden State Warriors,Memphis Grizzlies,2020,112,117,0,,,,,,,,,,
2021-05-20,52000201,Washington Wizards,Indiana Pacers,2020,142,115,1,,,,,,,,,,
2021-05-19,52000131,Memphis Grizzlies,San Antonio Spurs,2020,100,96,1,,,,,,,,,,
2021-05-19,52000121,Los Angeles Lakers,Golden State Warriors,2020,103,100,1,,,,,,,,,,
2021-05-18,52000111,Indiana Pacers,Charlotte Hornets,2020,144,117,1,,,,,,,,,,
2021-05-18,52000101,Boston Celtics,Washington Wizards,2020,118,100,1,,,,,,,,,,
2021-05-16,22001073,New York Knicks,Boston Celtics,2020,96,92,1,,,,,,,,,,
2021-05-16,22001079,Toronto Raptors,Indiana Pacers,2020,113,125,0,,,,,,,,,,
2021-05-16,22001080,Washington Wizards,Charlotte Hornets,2020,115,110,1,,,,,,,,,,
2021-05-16,22001078,San Antonio Spurs,Phoenix Suns,2020,121,123,0,,,,,,,,,,
2021-05-16,22001070,Golden State Warriors,Memphis Grizzlies,2020,113,101,1,,,,,,,,,,
2021-05-16,22001066,Atlanta Hawks,Houston Rockets,2020,124,95,1,,,,,,,,,,
2021-05-16,22001067,Brooklyn Nets,Cleveland Cavaliers,2020,123,109,1,,,,,,,,,,
2021-05-16,22001075,Philadelphia 76ers,Orlando Magic,2020,128,117,1,,,,,,,,,,
2021-05-16,22001069,Detroit Pistons,Miami Heat,2020,107,120,0,,,,,,,,,,
2021-05-16,22001068,Chicago Bulls,Milwaukee Bucks,2020,118,112,1,,,,,,,,,,
2021-05-16,22001071,Minnesota Timberwolves,Dallas Mavericks,2020,136,121,1,,,,,,,,,,
2021-05-16,22001072,New Orleans Pelicans,Los Angeles Lakers,2020,98,110,0,,,,,,,,,,
2021-05-16,22001074,Oklahoma City Thunder,Los Angeles Clippers,2020,117,112,1,,,,,,,,,,
2021-05-16,22001076,Portland Trail Blazers,Denver Nuggets,2020,132,116,1,,,,,,,,,,
2021-05-16,22001077,Sacramento Kings,Utah Jazz,2020,99,121,0,,,,,,,,,,
2021-05-15,22001060,Brooklyn Nets,Chicago Bulls,2020,105,91,1,,,,,,,,,,
2021-05-15,22001061,Indiana Pacers,Los Angeles Lakers,2020,115,122,0,,,,,,,,,,
2021-05-15,22001064,New York Knicks,Charlotte Hornets,2020,118,109,1,,,,,,,,,,
2021-05-15,22001063,Minnesota Timberwolves,Boston Celtics,2020,108,124,0,,,,,,,,,,
2021-05-15,22001065,San Antonio Spurs,Phoenix Suns,2020,103,140,0,,,,,,,,,,
2021-05-15,22001062,Milwaukee Bucks,Miami Heat,2020,122,108,1,,,,,,,,,,
2021-05-14,22000204,Washington Wizards,Cleveland Cavaliers,2020,120,105,1,,,,,,,,,,
2021-05-14,22001054,Detroit Pistons,Denver Nuggets,2020,91,104,0,,,,,,,,,,
2021-05-14,22001055,Philadelphia 76ers,Orlando Magic,2020,122,97,1,,,,,,,,,,
2021-05-14,22001056,Oklahoma City Thunder,Utah Jazz,2020,93,109,0,,,,,,,,,,
2021-05-14,22000263,Memphis Grizzlies,Sacramento Kings,2020,107,106,1,,,,,,,,,,
2021-05-14,22001057,Dallas Mavericks,Toronto Raptors,2020,114,110,1,,,,,,,,,,
2021-05-14,22001058,Houston Rockets,Los Angeles Clippers,2020,122,115,1,,,,,,,,,,
2021-05-14,22001059,Golden State Warriors,New Orleans Pelicans,2020,125,122,1,,,,,,,,,,
2021-05-13,22001047,Charlotte Hornets,Los Angeles Clippers,2020,90,113,0,,,,,,,,,,
2021-05-13,22001048,Indiana Pacers,Milwaukee Bucks,2020,133,142,0,,,,,,,,,,
2021-05-13,22000458,New York Knicks,San Antonio Spurs,2020,102,98,1,,,,,,,,,,
2021-05-13,22001049,Atlanta Hawks,Orlando Magic,2020,116,93,1,,,,,,,,,,
2021-05-13,22001050,Miami Heat,Philadelphia 76ers,2020,106,94,1,,,,,,,,,,
2021-05-13,22000255,Memphis Grizzlies,Sacramento Kings,2020,116,110,1,,,,,,,,,,
2021-05-13,22001051,Chicago Bulls,Toronto Raptors,2020,114,102,1,,,,,,,,,,
2021-05-13,22001052,Minnesota Timberwolves,Denver Nuggets,2020,103,114,0,,,,,,,,,,
2021-05-13,22001053,Phoenix Suns,Portland Trail Blazers,2020,118,117,1,,,,,,,,,,
2021-05-12,22001042,Atlanta Hawks,Washington Wizards,2020,120,116,1,,,,,,,,,,
2021-05-12,22001043,Brooklyn Nets,San Antonio Spurs,2020,128,116,1,,,,,,,,,,
2021-05-12,22001044,Cleveland Cavaliers,Boston Celtics,2020,102,94,1,,,,,,,,,,
2021-05-12,22000154,Dallas Mavericks,New Orleans Pelicans,2020,125,107,1,,,,,,,,,,
2021-05-12,22001045,Utah Jazz,Portland Trail Blazers,2020,98,105,0,,,,,,,,,,
2021-05-12,22001046,Los Angeles Lakers,Houston Rockets,2020,124,122,1,,,,,,,,,,
2021-05-11,22000448,Charlotte Hornets,Denver Nuggets,2020,112,117,0,,,,,,,,,,
2021-05-11,22001033,Detroit Pistons,Minnesota Timberwolves,2020,100,119,0,,,,,,,,,,
2021-05-11,22001032,Boston Celtics,Miami Heat,2020,121,129,0,,,,,,,,,,
2021-05-11,22001034,Toronto Raptors,Los Angeles Clippers,2020,96,115,0,,,,,,,,,,
2021-05-11,22001035,Indiana Pacers,Philadelphia 76ers,2020,103,94,1,,,,,,,,,,
2021-05-11,22001036,Chicago Bulls,Brooklyn Nets,2020,107,115,0,,,,,,,,,,
2021-05-11,22001037,Memphis Grizzlies,Dallas Mavericks,2020,133,104,1,,,,,,,,,,
2021-05-11,22001038,Milwaukee Bucks,Orlando Magic,2020,114,102,1,,,,,,,,,,
2021-05-11,22001039,Golden State Warriors,Phoenix Suns,2020,122,116,1,,,,,,,,,,
2021-05-11,22001040,Sacramento Kings,Oklahoma City Thunder,2020,122,106,1,,,,,,,,,,
2021-05-11,22001041,Los Angeles Lakers,New York Knicks,2020,101,99,1,,,,,,,,,,
2021-05-10,22001026,Atlanta Hawks,Washington Wizards,2020,125,124,1,,,,,,,,,,
2021-05-10,22001027,Cleveland Cavaliers,Indiana Pacers,2020,102,111,0,,,,,,,,,,
2021-05-10,22001028,Memphis Grizzlies,New Orleans Pelicans,2020,115,110,1,,,,,,,,,,
2021-05-10,22001029,San Antonio Spurs,Milwaukee Bucks,2020,146,125,1,,,,,,,,,,
2021-05-10,22001030,Golden State Warriors,Utah Jazz,2020,119,116,1,,,,,,,,,,
2021-05-10,22001031,Portland Trail Blazers,Houston Rockets,2020,140,129,1,,,,,,,,,,
2021-05-09,22000145,Boston Celtics,Miami Heat,2020,124,130,0,,,,,,,,,,
2021-05-09,22001019,Los Angeles Clippers,New York Knicks,2020,100,106,0,,,,,,,,,,
2021-05-09,22001020,Charlotte Hornets,New Orleans Pelicans,2020,110,112,0,,,,,,,,,,
2021-05-09,22001021,Cleveland Cavaliers,Dallas Mavericks,2020,97,124,0,,,,,,,,,,
2021-05-09,22001022,Orlando Magic,Minnesota Timberwolves,2020,96,128,0,,,,,,,,,,
2021-05-09,22001023,Detroit Pistons,Chicago Bulls,2020,96,108,0,,,,,,,,,,
2021-05-09,22001024,Los Angeles Lakers,Phoenix Suns,2020,123,110,1,,,,,,,,,,
2021-05-09,22001025,Sacramento Kings,Oklahoma City Thunder,2020,126,98,1,,,,,,,,,,
2021-05-08,22001012,Indiana Pacers,Washington Wizards,2020,132,133,0,,,,,,,,,,
2021-05-08,22001013,Philadelphia 76ers,Detroit Pistons,2020,118,104,1,,,,,,,,,,
2021-05-08,22001014,Toronto Raptors,Memphis Grizzlies,2020,99,109,0,,,,,,,,,,
2021-05-08,22001015,Denver Nuggets,Brooklyn Nets,2020,119,125,0,,,,,,,,,,
2021-05-08,22001016,Utah Jazz,Houston Rockets,2020,124,116,1,,,,,,,,,,
2021-05-08,22001017,Golden State Warriors,Oklahoma City Thunder,2020,136,97,1,,,,,,,,,,
2021-05-08,22001018,Portland Trail Blazers,San Antonio Spurs,2020,124,102,1,,,,,,,,,,
2021-05-07,22001003,Philadelphia 76ers,New Orleans Pelicans,2020,109,107,1,,,,,,,,,,
2021-05-07,22000160,Chicago Bulls,Boston Celtics,2020,121,99,1,,,,,,,,,,
2021-05-07,22001004,Charlotte Hornets,Orlando Magic,2020,122,112,1,,,,,,,,,,
2021-05-07,22001005,Miami Heat,Minnesota Timberwolves,2020,121,112,1,,,,,,,,,,
2021-05-07,22001006,Milwaukee Bucks,Houston Rockets,2020,141,133,1,,,,,,,,,,
2021-05-07,22001007,Dallas Mavericks,Cleveland Cavaliers,2020,110,90,1,,,,,,,,,,
2021-05-07,22001008,Utah Jazz,Denver Nuggets,2020,127,120,1,,,,,,,,,,
2021-05-07,22001009,Phoenix Suns,New York Knicks,2020,128,105,1,,,,,,,,,,
2021-05-07,22001010,Portland Trail Blazers,Los Angeles Lakers,2020,106,101,1,,,,,,,,,,
2021-05-07,22001011,Sacramento Kings,San Antonio Spurs,2020,104,113,0,,,,,,,,,,
2021-05-06,22000434,Charlotte Hornets,Chicago Bulls,2020,99,120,0,,,,,,,,,,
2021-05-06,22000997,Toronto Raptors,Washington Wizards,2020,129,131,0,,,,,,,,,,
2021-05-06,22000998,Dallas Mavericks,Brooklyn Nets,2020,113,109,1,,,,,,,,,,
2021-05-06,22000999,Detroit Pistons,Memphis Grizzlies,2020,111,97,1,,,,,,,,,,
2021-05-06,22001000,Indiana Pacers,Atlanta Hawks,2020,133,126,1,,,,,,,,,,
2021-05-06,22001001,Golden State Warriors,Oklahoma City Thunder,2020,118,97,1,,,,,,,,,,
2021-05-06,22001002,Los Angeles Clippers,Los Angeles Lakers,2020,118,94,1,,,,,,,,,,
2021-05-05,22000990,Orlando Magic,Boston Celtics,2020,96,132,0,,,,,,,,,,
2021-05-05,22000991,Cleveland Cavaliers,Portland Trail Blazers,2020,105,141,0,,,,,,,,,,
2021-05-05,22000183,Minnesota Timberwolves,Memphis Grizzlies,2020,135,139,0,,,,,,,,,,
2021-05-05,22000235,Milwaukee Bucks,Washington Wizards,2020,135,134,1,,,,,,,,,,
2021-05-05,22000992,Atlanta Hawks,Phoenix Suns,2020,135,103,1,,,,,,,,,,
2021-05-05,22000993,Indiana Pacers,Sacramento Kings,2020,93,104,0,,,,,,,,,,
2021-05-05,22000994,Houston Rockets,Philadelphia 76ers,2020,115,135,0,,,,,,,,,,
2021-05-05,22000995,Denver Nuggets,New York Knicks,2020,113,97,1,,,,,,,,,,
2021-05-05,22000996,Utah Jazz,San Antonio Spurs,2020,126,94,1,,,,,,,,,,
2021-05-04,22000983,Cleveland Cavaliers,Phoenix Suns,2020,118,134,0,,,,,,,,,,
2021-05-04,22000984,Detroit Pistons,Charlotte Hornets,2020,99,102,0,,,,,,,,,,
2021-05-04,22000985,Milwaukee Bucks,Brooklyn Nets,2020,124,118,1,,,,,,,,,,
2021-05-04,22000986,Miami Heat,Dallas Mavericks,2020,113,127,0,,,,,,,,,,
2021-05-04,22000987,New Orleans Pelicans,Golden State Warriors,2020,108,103,1,,,,,,,,,,
2021-05-04,22000988,Oklahoma City Thunder,Sacramento Kings,2020,99,103,0,,,,,,,,,,
2021-05-04,22000989,Los Angeles Clippers,Toronto Raptors,2020,105,100,1,,,,,,,,,,
2021-05-03,22000975,Detroit Pistons,Orlando Magic,2020,112,119,0,,,,,,,,,,
2021-05-03,22000976,Washington Wizards,Indiana Pacers,2020,154,141,1,,,,,,,,,,
2021-05-03,22000977,New Orleans Pelicans,Golden State Warriors,2020,108,123,0,,,,,,,,,,
2021-05-03,22000978,Atlanta Hawks,Portland Trail Blazers,2020,123,114,1,,,,,,,,,,
2021-05-03,22000979,Chicago Bulls,Philadelphia 76ers,2020,94,106,0,,,,,,,,,,
2021-05-03,22000980,Memphis Grizzlies,New York Knicks,2020,104,118,0,,,,,,,,,,
2021-05-03,22000981,Utah Jazz,San Antonio Spurs,2020,110,99,1,,,,,,,,,,
2021-05-03,22000982,Los Angeles Lakers,Denver Nuggets,2020,93,89,1,,,,,,,,,,
2021-05-02,22000967,Milwaukee Bucks,Brooklyn Nets,2020,117,114,1,,,,,,,,,,
2021-05-02,22000968,Boston Celtics,Portland Trail Blazers,2020,119,129,0,,,,,,,,,,
2021-05-02,22000969,Charlotte Hornets,Miami Heat,2020,111,121,0,,,,,,,,,,
2021-05-02,22000970,Dallas Mavericks,Sacramento Kings,2020,99,111,0,,,,,,,,,,
2021-05-02,22000971,Houston Rockets,New York Knicks,2020,97,122,0,,,,,,,,,,
2021-05-02,22000972,Oklahoma City Thunder,Phoenix Suns,2020,120,123,0,,,,,,,,,,
2021-05-02,22000973,San Antonio Spurs,Philadelphia 76ers,2020,111,113,0,,,,,,,,,,
2021-05-02,22000974,Los Angeles Lakers,Toronto Raptors,2020,114,121,0,,,,,,,,,,
2021-05-01,22000957,Charlotte Hornets,Detroit Pistons,2020,107,94,1,,,,,,,,,,
2021-05-01,22000958,Houston Rockets,Golden State Warriors,2020,87,113,0,,,,,,,,,,
2021-05-01,22000959,Atlanta Hawks,Chicago Bulls,2020,108,97,1,,,,,,,,,,
2021-05-01,22000960,Cleveland Cavaliers,Miami Heat,2020,107,124,0,,,,,,,,,,
2021-05-01,22000961,Orlando Magic,Memphis Grizzlies,2020,112,111,1,,,,,,,,,,
2021-05-01,22000962,Minnesota Timberwolves,New Orleans Pelicans,2020,136,140,0,,,,,,,,,,
2021-05-01,22000963,Oklahoma City Thunder,Indiana Pacers,2020,95,152,0,,,,,,,,,,
2021-05-01,22000964,Dallas Mavericks,Washington Wizards,2020,125,124,1,,,,,,,,,,
2021-05-01,22000965,Utah Jazz,Toronto Raptors,2020,106,102,1,,,,,,,,,,
2021-05-01,22000966,Los Angeles Clippers,Denver Nuggets,2020,104,110,0,,,,,,,,,,
2021-04-30,22000949,Philadelphia 76ers,Atlanta Hawks,2020,126,104,1,,,,,,,,,,
2021-04-30,22000950,Boston Celtics,San Antonio Spurs,2020,143,140,1,,,,,,,,,,
2021-04-30,22000951,Cleveland Cavaliers,Washington Wizards,2020,93,122,0,,,,,,,,,,
2021-04-30,22000952,Brooklyn Nets,Portland Trail Blazers,2020,109,128,0,,,,,,,,,,
2021-04-30,22000953,Memphis Grizzlies,Orlando Magic,2020,92,75,1,,,,,,,,,,
2021-04-30,22000954,Chicago Bulls,Milwaukee Bucks,2020,98,108,0,,,,,,,,,,
2021-04-30,22000955,Phoenix Suns,Utah Jazz,2020,121,100,1,,,,,,,,,,
2021-04-30,22000956,Los Angeles Lakers,Sacramento Kings,2020,106,110,0,,,,,,,,,,
2021-04-29,22000943,Detroit Pistons,Dallas Mavericks,2020,105,115,0,,,,,,,,,,
2021-04-29,22000944,Indiana Pacers,Brooklyn Nets,2020,113,130,0,,,,,,,,,,
2021-04-29,22000945,Houston Rockets,Milwaukee Bucks,2020,143,136,1,,,,,,,,,,
2021-04-29,22000946,Minnesota Timberwolves,Golden State Warriors,2020,126,114,1,,,,,,,,,,
2021-04-29,22000947,Oklahoma City Thunder,New Orleans Pelicans,2020,95,109,0,,,,,,,,,,
2021-04-29,22000948,Denver Nuggets,Toronto Raptors,2020,121,111,1,,,,,,,,,,
2021-04-28,22000933,Cleveland Cavaliers,Orlando Magic,2020,104,109,0,,,,,,,,,,
2021-04-28,22000934,Philadelphia 76ers,Atlanta Hawks,2020,127,83,1,,,,,,,,,,
2021-04-28,22000935,Washington Wizards,Los Angeles Lakers,2020,116,107,1,,,,,,,,,,
2021-04-28,22000936,Boston Celtics,Charlotte Hornets,2020,120,111,1,,,,,,,,,,
2021-04-28,22000937,New York Knicks,Chicago Bulls,2020,113,94,1,,,,,,,,,,
2021-04-28,22000938,Miami Heat,San Antonio Spurs,2020,116,111,1,,,,,,,,,,
2021-04-28,22000939,Memphis Grizzlies,Portland Trail Blazers,2020,109,130,0,,,,,,,,,,
2021-04-28,22000940,Denver Nuggets,New Orleans Pelicans,2020,114,112,1,,,,,,,,,,
2021-04-28,22000941,Phoenix Suns,Los Angeles Clippers,2020,109,101,1,,,,,,,,,,
2021-04-28,22000942,Sacramento Kings,Utah Jazz,2020,105,154,0,,,,,,,,,,
2021-04-27,22000927,Boston Celtics,Oklahoma City Thunder,2020,115,119,0,,,,,,,,,,
2021-04-27,22000928,Charlotte Hornets,Milwaukee Bucks,2020,104,114,0,,,,,,,,,,
2021-04-27,22000929,Indiana Pacers,Portland Trail Blazers,2020,112,133,0,,,,,,,,,,
2021-04-27,22000930,Toronto Raptors,Brooklyn Nets,2020,103,116,0,,,,,,,,,,
2021-04-27,22000931,Houston Rockets,Minnesota Timberwolves,2020,107,114,0,,,,,,,,,,
2021-04-27,22000932,Golden State Warriors,Dallas Mavericks,2020,103,133,0,,,,,,,,,,
2021-04-26,22000916,Detroit Pistons,Atlanta Hawks,2020,100,86,1,,,,,,,,,,
2021-04-26,22000917,Orlando Magic,Los Angeles Lakers,2020,103,114,0,,,,,,,,,,
2021-04-26,22000918,Philadelphia 76ers,Oklahoma City Thunder,2020,121,90,1,,,,,,,,,,
2021-04-26,22000919,Washington Wizards,San Antonio Spurs,2020,143,146,0,,,,,,,,,,
2021-04-26,22000920,New York Knicks,Phoenix Suns,2020,110,118,0,,,,,,,,,,
2021-04-26,22000921,Toronto Raptors,Cleveland Cavaliers,2020,112,96,1,,,,,,,,,,
2021-04-26,22000922,Miami Heat,Chicago Bulls,2020,102,110,0,,,,,,,,,,
2021-04-26,22000923,Minnesota Timberwolves,Utah Jazz,2020,105,104,1,,,,,,,,,,
2021-04-26,22000924,New Orleans Pelicans,Los Angeles Clippers,2020,120,103,1,,,,,,,,,,
2021-04-26,22000925,Denver Nuggets,Memphis Grizzlies,2020,120,96,1,,,,,,,,,,
2021-04-26,22000926,Sacramento Kings,Dallas Mavericks,2020,113,106,1,,,,,,,,,,
2021-04-25,22000911,Charlotte Hornets,Boston Celtics,2020,125,104,1,,,,,,,,,,
2021-04-25,22000912,Brooklyn Nets,Phoenix Suns,2020,128,119,1,,,,,,,,,,
2021-04-25,22000240,Portland Trail Blazers,Memphis Grizzlies,2020,113,120,0,,,,,,,,,,
2021-04-25,22000197,Washington Wizards,Cleveland Cavaliers,2020,119,110,1,,,,,,,,,,
